Serial,Event,&quot;Province&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
81924,DROUGHT,INHAMBANE,2003/0/0,0,11000,0
81923,DROUGHT,INHAMBANE,2003/0/0,0,11000,0
93980,FLOOD,GAZA,2000/0/0,0,0,0
93376,PLAGUE,GAZA,2001/0/0,0,0,0
93981,FLOOD,GAZA,2000/0/0,0,0,0
100948,DROUGHT,NAMPULA,1988/0/0,0,74507,0
101100,STORM,GAZA,25/04/2005,0,0,0
101090,FLOOD,GAZA,2002/0/0,0,10800,0
82009,PLAGUE,INHAMBANE,1993/0/0,0,0,0
101088,FLOOD,GAZA,2001/0/0,0,12410,0
81558,PLAGUE,INHAMBANE,1998/8/0,0,0,0
82007,DROUGHT,INHAMBANE,1994/0/0,0,0,0
81556,DROUGHT,INHAMBANE,1999/0/0,0,0,0
82005,DROUGHT,INHAMBANE,2004/0/0,0,0,0
82004,DROUGHT,INHAMBANE,2005/0/0,0,0,0
101068,FLOOD,INHAMBANE,23/02/1999,4305,9105,0
81555,PLAGUE,INHAMBANE,2002/2/0,0,0,0
101074,FLOOD,INHAMBANE,1999/1/0,0,0,0
81554,DROUGHT,INHAMBANE,2002/3/0,0,27848,0
101069,FLOOD,INHAMBANE,1999/1/0,0,3000,0
100940,RAINS,ZAMBEZIA,20/01/1998,0,4162,0
101063,FIRE,MAPUTO,01/03/2006,0,0,0
82003,FLASH FLOOD,INHAMBANE,2007/0/0,0,126,0
100945,CYCLONE,NAMPULA,24/03/1994,0,0,0
101066,FLOOD,INHAMBANE,1999/1/0,0,800,0
101065,FLOOD,INHAMBANE,1999/1/0,0,400,0
100094,TROP. DEPRESS.,ZAMBEZIA,16/01/1998,0,0,0
81553,DROUGHT,INHAMBANE,1987/1/0,0,0,0
81997,PLAGUE,INHAMBANE,1994/0/0,0,1750,0
81552,DROUGHT,INHAMBANE,1989/1/0,0,0,0
100936,CYCLONE,ZAMBEZIA,13/01/1996,0,70000,0
100937,CYCLONE,ZAMBEZIA,1996/1/0,0,0,0
100934,CYCLONE,ZAMBEZIA,1996/1/0,0,22000,0
82000,PLAGUE,INHAMBANE,2008/0/0,0,0,0
100933,CYCLONE,ZAMBEZIA,13/01/1996,0,1210,0
100930,RAINS,ZAMBEZIA,05/02/1996,0,0,0
81551,FLASH FLOOD,INHAMBANE,2005/0/0,0,0,0
100929,RAINS,ZAMBEZIA,05/02/1996,0,19600,0
100927,RAINS,ZAMBEZIA,05/02/1996,0,0,0
100926,RAINS,ZAMBEZIA,05/02/1996,0,0,0
81993,DROUGHT,INHAMBANE,2002/0/0,0,0,0
100924,PLAGUE,ZAMBEZIA,1988/0/0,0,0,0
81953,PLAGUE,INHAMBANE,2001/1/0,0,0,0
81954,PLAGUE,INHAMBANE,2001/1/0,0,0,0
100914,RAINS,ZAMBEZIA,31/12/2000,0,9450,0
101061,STORM,MAPUTO,25/04/2005,0,0,0
100906,FLOOD,TETE,1999/0/0,20000,0,0
100905,FLOOD,TETE,1999/0/0,5800,0,0
81948,RAINS,INHAMBANE,2000/4/0,0,0,0
81550,FLASH FLOOD,INHAMBANE,01/01/2009,0,0,0
81950,PLAGUE,INHAMBANE,1994/1/0,0,0,0
81949,FLOOD,INHAMBANE,23/02/1999,0,0,0
81947,DROUGHT,INHAMBANE,1990/5/0,0,0,0
101059,DROUGHT,MAPUTO,2002/1/0,0,0,0
36337,DROUGHT,NAMPULA,2006/0/0,0,9365,0
101058,DROUGHT,MAPUTO,2002/1/0,0,0,0
101056,DROUGHT,MAPUTO,2002/0/0,0,2000,0
101055,DROUGHT,MAPUTO,2002/1/0,0,0,0
81945,HEAT WAVE,INHAMBANE,1990/0/0,0,0,0
36336,DROUGHT,NAMPULA,2006/0/0,0,209590,0
101053,FLOOD,MAPUTO,2001/0/0,0,8755,0
101051,FLOOD,MAPUTO,2001/0/0,0,12836,0
101049,FLOOD,GAZA,2001/0/0,0,7650,0
81940,PLAGUE,INHAMBANE,1992/5/0,0,0,0
81942,FIRE,INHAMBANE,1993/2/0,0,0,0
101047,FLOOD,GAZA,2001/1/0,0,99360,0
101046,FLOOD,GAZA,2001/0/0,0,67500,0
81941,DROUGHT,INHAMBANE,1992/7/0,0,2368,0
100699,FLOOD,TETE,2000/10/0,0,3000,0
81943,PLAGUE,INHAMBANE,1993/0/0,0,0,0
101045,RAINS,GAZA,2001/0/0,0,79905,0
100693,PLAGUE,TETE,1997/0/0,790,0,0
81938,FOREST FIRE,INHAMBANE,1992/8/0,0,0,0
81547,FLASH FLOOD,INHAMBANE,01/03/2006,0,0,0
100687,PLAGUE,MANICA,22/02/1994,0,0,0
100669,PLAGUE,MANICA,1994/0/0,0,0,0
100789,FLOOD,ZAMBEZIA,1997/2/30,0,0,0
101041,FLOOD,GAZA,2001/0/0,0,96690,0
81546,DROUGHT,INHAMBANE,2006/0/0,0,0,0
100690,PLAGUE,MANICA,1994/0/0,0,0,0
81797,RAINS,INHAMBANE,1993/2/0,0,0,0
100682,PLAGUE,MANICA,1988/0/0,0,0,0
100686,PLAGUE,MANICA,1995/0/0,0,0,0
100681,DROUGHT,MANICA,1988/0/0,0,0,0
93608,FLOOD,GAZA,26/02/2000,0,10500,0
101036,FLOOD,GAZA,2000/10/0,0,27000,0
110105,FLOOD,MAPUTO,2001/0/0,0,13019,0
101048,FLOOD,GAZA,2001/0/0,0,29735,0
100800,FLOOD,ZAMBEZIA,31/12/2002,0,18634,0
81787,EPIDEMIC,INHAMBANE,2004/0/0,0,428,0
81789,FIRE,INHAMBANE,2007/0/0,0,0,0
100777,DROUGHT,ZAMBEZIA,2005/0/0,0,2790,0
100776,DROUGHT,ZAMBEZIA,22/02/2005,0,6382,0
36335,DROUGHT,NAMPULA,2006/0/0,0,16360,0
100775,DROUGHT,ZAMBEZIA,1992/0/0,0,52000,0
100289,FLOOD,GAZA,22/03/2000,0,207175,0
100774,DROUGHT,TETE,2005/0/0,0,11564,0
100773,DROUGHT,TETE,2005/0/0,0,34548,0
100624,CYCLONE,MANICA,02/03/1997,0,0,0
100678,FLOOD,MANICA,01/10/2000,0,2000,0
81784,EPIDEMIC,INHAMBANE,2003/0/0,0,20814,0
100670,FLOOD,SOFALA,13/01/1996,0,9543,0
81540,CONFLICT MAN WILD FAUNA ,INHAMBANE,2003/12/0,0,0,0
100768,DROUGHT,TETE,2005/0/0,0,16072,0
100767,DROUGHT,TETE,2005/0/0,0,8927,0
100662,FLOOD,GAZA,1999/1/0,0,0,0
100664,FLOOD,GAZA,1999/1/0,12760,0,0
81781,EPIDEMIC,INHAMBANE,2002/0/0,0,24487,0
100764,DROUGHT,TETE,2005/0/0,0,42722,0
100763,DROUGHT,TETE,2005/0/0,0,23651,0
100762,DROUGHT,TETE,1992/0/0,0,100000,0
100655,FLOOD,GAZA,1999/1/0,0,15575,0
100656,FLOOD,GAZA,1999/1/0,12605,2521,0
100663,FLOOD,GAZA,1999/1/0,7000,45,0
100759,FLOOD,TETE,31/01/2008,0,2950,0
100659,FLOOD,GAZA,1999/1/0,3240,648,0
100760,FLOOD,TETE,31/01/2008,0,15000,0
36332,DROUGHT,NAMPULA,2006/0/0,0,19605,0
100761,DROUGHT,TETE,1985/0/0,0,488000,0
81921,DROUGHT,INHAMBANE,2007/0/0,0,0,0
100755,FLOOD,TETE,22/03/2000,0,0,0
81918,DROUGHT,INHAMBANE,2003/0/0,0,0,0
101033,FLOOD,GAZA,26/02/2000,0,24947,0
81917,DROUGHT,INHAMBANE,2004/0/0,0,0,0
81915,PLAGUE,INHAMBANE,2006/0/0,0,0,0
36330,FIRE,NAMPULA,01/10/2006,0,0,0
100212,DROUGHT,MAPUTO,2005/0/0,0,10409,0
36431,RAINS,NAMPULA,2007/0/0,0,1995,0
101023,CYCLONE,GAZA,10/01/1984,0,0,0
100830,FLOOD,NAMPULA,31/12/2002,0,225000,0
100601,FLOOD,MAPUTO,1996/0/0,0,11209,0
36328,FIRE,NAMPULA,2006/9/0,0,0,0
101021,DROUGHT,GAZA,1982/0/0,0,0,0
101018,DROUGHT,INHAMBANE,2002/1/0,0,0,0
93381,FLOOD,GAZA,13/02/2000,0,0,0
93605,FLOOD,GAZA,26/02/2000,0,256,0
93974,FLOOD,GAZA,26/02/2000,0,0,0
93976,FLOOD,GAZA,26/02/2000,0,0,0
100845,FLOOD,CABO DELGADO,24/07/2000,0,2594,0
36324,STRONG WIND,NAMPULA,09/12/2006,0,0,0
36325,STORM,NAMPULA,11/12/2006,0,0,0
81912,STRONG WIND,INHAMBANE,2006/0/0,0,0,0
36326,FIRE,NAMPULA,2006/3/0,0,25,0
81911,FLOOD,INHAMBANE,2006/0/0,0,0,0
81910,FLASH FLOOD,INHAMBANE,2006/0/0,0,0,0
101037,FLOOD,GAZA,26/02/2000,0,166536,0
81621,HAILSTORM,INHAMBANE,04/09/2004,0,0,0
93603,FLOOD,GAZA,26/02/2000,0,0,0
81909,FOREST FIRE,INHAMBANE,2006/4/0,0,0,0
93999,FLOOD,GAZA,26/02/2000,0,0,0
100746,DROUGHT,MANICA,2005/0/0,0,3862,0
81620,HAILSTORM,INHAMBANE,04/09/2004,0,0,0
100745,DROUGHT,MANICA,2005/0/0,0,4444,0
81902,DROUGHT,INHAMBANE,1994/0/0,0,0,0
100744,DROUGHT,MANICA,2005/0/0,0,1819,0
81901,DROUGHT,INHAMBANE,1998/0/0,0,0,0
100743,DROUGHT,MANICA,2005/0/0,0,448,0
93564,EPIDEMIC,GAZA,06/10/2000,0,900,0
100742,DROUGHT,MANICA,2005/0/0,0,195,0
100741,DROUGHT,MANICA,2005/0/0,0,1177,0
100293,FLOOD,GAZA,22/03/2000,0,14333,0
93611,FLOOD,GAZA,26/02/2000,0,14618,0
100840,FLOOD,CABO DELGADO,24/07/2000,0,10947,0
28047,EPIDEMIC,CABO DELGADO,2000/0/0,0,96,0
100738,DROUGHT,MANICA,2005/0/0,0,32899,0
28049,EPIDEMIC,CABO DELGADO,2000/0/0,0,231,0
36317,RAINS,NAMPULA,26/01/2006,0,0,0
100737,DROUGHT,MANICA,2005/0/0,0,2922,0
100740,DROUGHT,MANICA,2005/0/0,0,977,0
81767,FOREST FIRE,INHAMBANE,2001/0/0,0,0,0
100302,DROUGHT,INHAMBANE,30/06/1992,0,67782,0
100210,DROUGHT,MAPUTO,1992/4/0,0,100000,0
100688,PLAGUE,MANICA,1994/0/0,0,0,0
100735,DROUGHT,MANICA,2005/0/0,0,0,0
81684,EPIDEMIC,INHAMBANE,1995/0/0,0,156,0
100641,DROUGHT,GAZA,1988/0/0,0,79000,0
100734,DROUGHT,MANICA,2005/0/0,0,2596,0
100732,DROUGHT,MANICA,1985/0/0,0,312508,0
100299,DROUGHT,INHAMBANE,1980/0/0,0,0,0
100731,FLOOD,MANICA,31/01/2008,0,900,0
81530,CONFLICT MAN WILD FAUNA ,INHAMBANE,03/07/1979,0,0,0
81531,CONFLICT MAN WILD FAUNA ,INHAMBANE,28/03/1979,0,0,0
100729,FLOOD,MANICA,22/03/2000,0,2000,0
100635,FLOOD,GAZA,2001/0/0,0,0,0
81754,DROUGHT,INHAMBANE,2004/4/0,0,0,0
81753,ALLUVION,INHAMBANE,2000/0/0,0,0,0
81749,FIRE,INHAMBANE,10/10/2008,0,0,0
36438,DROUGHT,NAMPULA,2008/0/0,181,905,0
111391,STRONG WIND,MAPUTO,04/12/2006,0,0,0
111371,EPIDEMIC,MAPUTO,2000/0/0,0,24551,0
111390,STRONG WIND,MAPUTO,04/12/2006,0,0,0
111372,FLASH FLOOD,MAPUTO,2007/0/0,0,0,0
111373,FLASH FLOOD,MAPUTO,2008/0/0,0,0,0
111374,FLASH FLOOD,MAPUTO,2008/0/0,0,0,0
100580,FLASH FLOOD,SOFALA,1988/3/0,731,0,0
111375,FLASH FLOOD,MAPUTO,2007/0/0,0,0,0
100579,FLASH FLOOD,SOFALA,1988/3/0,0,6265,0
111376,RAINS,MAPUTO,2008/4/0,0,0,0
100935,CYCLONE,ZAMBEZIA,13/01/1996,0,4700,0
100181,FLOOD,ZAMBEZIA,21/01/1997,0,94000,0
100098,FLOOD,ZAMBEZIA,1997/2/30,0,85000,0
100094,FLOOD,ZAMBEZIA,1997/2/30,0,13000,0
111436,STRONG WIND,MAPUTO,26/12/2003,0,0,0
111437,STRONG WIND,MAPUTO,26/12/2003,0,0,0
100510,DROUGHT,TETE,28/12/1984,0,55000,0
111285,DROUGHT,MAPUTO,2006/10/0,0,0,0
111292,EPIDEMIC,MAPUTO,2004/0/0,0,1128,0
111380,FLOOD,MAPUTO,2003/0/0,0,12293,0
111381,RAINS,MAPUTO,22/03/1993,0,13,0
111382,FIRE,MAPUTO,27/04/1989,0,0,0
100506,DROUGHT,TETE,1984/0/0,0,88000,0
111202,DROUGHT,MAPUTO,2006/10/0,0,0,0
111305,FLOOD,MAPUTO,19/02/1999,0,50,0
111304,FLOOD,MAPUTO,19/02/1999,0,1295,0
111308,EPIDEMIC,MAPUTO,2006/0/0,0,3563,0
111113,DROUGHT,MAPUTO,2005/0/0,0,0,0
100171,CYCLONE,ZAMBEZIA,13/01/1996,0,500,0
111112,DROUGHT,MAPUTO,2004/3/0,0,14244,0
100073,FLOOD,SOFALA,1981/0/0,0,7863,0
45831,CONFLICT MAN WILD FAUNA ,ZAMBEZIA,1999/0/0,0,0,0
111313,FLOOD,MAPUTO,2000/3/0,0,22795,0
111315,FLOOD,MAPUTO,18/02/2000,0,16884,0
111222,STORM,MAPUTO,10/12/2006,0,0,0
100480,FLOOD,INHAMBANE,2000/10/0,0,0,0
81747,EPIDEMIC,INHAMBANE,1999/1/0,0,160,0
100475,FLOOD,INHAMBANE,2001/0/0,0,77500,0
81535,PLAGUE,INHAMBANE,2001/2/0,0,0,0
100473,FLOOD,INHAMBANE,2001/0/0,0,26316,0
100472,FLOOD,INHAMBANE,2001/0/0,0,19312,0
101022,DROUGHT,GAZA,07/11/1983,0,0,0
100192,FLOOD,ZAMBEZIA,2001/0/0,0,0,0
100645,FLOOD,INHAMBANE,2001/0/0,0,13527,0
81745,EPIDEMIC,INHAMBANE,1999/1/0,0,5170,0
81740,EPIDEMIC,INHAMBANE,2000/2/0,0,5000,0
100187,FLOOD,ZAMBEZIA,1999/0/0,0,0,0
81619,STORM,INHAMBANE,2003/2/0,0,0,0
100186,FLOOD,ZAMBEZIA,1999/0/0,9350,0,0
100185,FLOOD,ZAMBEZIA,1999/0/0,44210,8842,0
100462,CYCLONE,INHAMBANE,10/01/1984,0,0,0
100184,LANDSLIDE,ZAMBEZIA,22/04/1998,4000,7500,0
100183,FLOOD,ZAMBEZIA,1998/0/0,0,6400,0
81617,STORM,INHAMBANE,03/09/2004,0,0,0
100460,CYCLONE,INHAMBANE,02/03/1997,0,74000,0
81738,HEAT WAVE,INHAMBANE,1991/0/0,0,0,0
81737,FOREST FIRE,INHAMBANE,1994/3/0,0,0,0
81736,PLAGUE,INHAMBANE,1996/0/0,96,96,0
111504,FOREST FIRE,MAPUTO,2007/0/0,0,0,0
111505,FOREST FIRE,MAPUTO,2007/0/0,0,0,0
45491,PLAGUE,ZAMBEZIA,1991/0/0,0,0,0
111341,STRONG WIND,MAPUTO,16/02/2000,0,0,0
111402,EPIDEMIC,MAPUTO,2008/0/0,0,211,0
111289,EPIDEMIC,MAPUTO,2003/0/0,0,72,0
111506,FOREST FIRE,MAPUTO,2007/0/0,0,0,0
111507,FOREST FIRE,MAPUTO,2007/0/0,0,0,0
53116,FLOOD,TETE,10/02/1997,0,23965,0
81734,PLAGUE,INHAMBANE,2007/0/0,41,41,0
81735,PLAGUE,INHAMBANE,2008/0/0,55,55,0
100590,FLOOD,SOFALA,21/01/1997,0,400,0
100177,TROP. DEPRESS.,ZAMBEZIA,16/01/1997,0,19230,0
36310,RAINS,NAMPULA,2005/1/0,0,0,0
100586,DROUGHT,SOFALA,1992/0/0,0,41788,0
36309,RAINS,NAMPULA,2005/1/0,0,0,0
52792,BIOLOGICAL,TETE,1994/12/0,0,7118,0
100524,FLOOD,TETE,10/02/1997,0,7000,0
81732,PLAGUE,INHAMBANE,2006/9/0,28,28,0
100596,FLOOD,SOFALA,27/01/1997,0,40760,0
100174,FLOOD,ZAMBEZIA,13/02/1996,0,54240,0
100583,DROUGHT,SOFALA,1992/2/0,0,30850,0
111365,CONFLICT MAN WILD FAUNA ,MANICA,30/05/2006,0,0,0
100172,FLASH FLOOD,ZAMBEZIA,13/01/1996,0,750,0
81733,PLAGUE,INHAMBANE,2005/9/0,8,8,0
100582,DROUGHT,SOFALA,1992/0/0,0,21115,0
100498,EPIDEMIC,SOFALA,09/01/2003,0,28,0
52779,PLAGUE,TETE,1991/0/0,0,0,0
81728,EPIDEMIC,INHAMBANE,2008/2/0,0,197,0
52790,PLAGUE,TETE,1990/6/0,0,0,0
52778,CONFLICT MAN WILD FAUNA ,TETE,1992/0/0,0,0,0
81729,EPIDEMIC,INHAMBANE,2008/2/0,0,15,0
100528,FLOOD,TETE,10/02/1997,0,7500,0
100066,FLOOD,SOFALA,2001/1/0,0,6241,0
81730,EPIDEMIC,INHAMBANE,2008/2/0,0,1726,0
52794,CONFLICT MAN WILD FAUNA ,TETE,1995/2/0,0,0,0
111403,EPIDEMIC,MAPUTO,2007/0/0,0,6700,0
93379,DROUGHT,GAZA,1993/0/0,0,0,0
100577,FLASH FLOOD,SOFALA,1998/0/0,10000,0,0
111366,FLOOD,MANICA,13/05/1998,0,0,0
36308,RAINS,NAMPULA,2005/1/0,0,0,0
81724,EPIDEMIC,INHAMBANE,04/01/2008,0,0,0
81601,RAINS,INHAMBANE,26/03/2001,0,0,0
81727,EPIDEMIC,INHAMBANE,2008/2/0,0,498,0
100168,FLASH FLOOD,ZAMBEZIA,13/01/1996,0,750,0
100576,FLOOD,SOFALA,1988/4/0,0,194498,0
100167,FLASH FLOOD,ZAMBEZIA,13/01/1997,0,650,0
100574,FLOOD,SOFALA,24/02/1985,42489,0,0
100064,FLOOD,SOFALA,2001/1/0,0,2036,0
100573,FLOOD,SOFALA,24/02/1985,19609,0,0
100572,FLOOD,SOFALA,24/02/1985,18153,0,0
100571,FLOOD,SOFALA,24/02/1985,9561,0,0
81722,FLOOD,INHAMBANE,31/12/2007,0,17225,0
81529,CONFLICT MAN WILD FAUNA ,INHAMBANE,1979/5/0,0,0,0
81723,CONFLICT MAN WILD FAUNA ,INHAMBANE,2008/3/0,0,0,0
100570,FLOOD,SOFALA,24/02/1985,12022,0,0
100381,FLOOD,SOFALA,1996/1/0,0,0,0
100062,FLOOD,SOFALA,2001/1/0,0,44396,0
100165,FLOOD,ZAMBEZIA,1995/1/0,0,22000,0
100569,FLOOD,SOFALA,24/02/1985,7494,1495,0
100568,EARTHQUAKE,MANICA,23/02/2006,0,20,0
100061,FLOOD,SOFALA,16/01/2001,0,4106,0
36430,RAINS,NAMPULA,2007/0/0,0,925,0
100565,STRONG WIND,MANICA,2005/11/0,0,0,0
100567,EARTHQUAKE,MANICA,23/02/2006,0,210,0
100377,FLOOD,SOFALA,1980/2/0,0,5000,0
100563,FLOOD,MANICA,2005/0/0,0,28100,0
36304,RAINS,NAMPULA,2009/1/0,0,0,0
100562,DROUGHT,MANICA,2001/1/0,0,0,0
100560,DROUGHT,MANICA,2001/1/0,0,0,0
100559,DROUGHT,MANICA,2001/1/0,0,0,0
52975,PLAGUE,TETE,1994/0/0,0,0,0
111182,FLOOD,MAPUTO,2000/3/0,0,215,0
36429,RAINS,NAMPULA,2007/0/0,0,935,0
111367,FLASH FLOOD,MAPUTO,13/05/1998,0,3492,0
111368,RAINS,MAPUTO,2008/0/0,0,0,0
100558,FLOOD,MANICA,2002/0/0,0,0,0
100557,FLOOD,MANICA,2002/0/0,0,0,0
100373,DROUGHT,SOFALA,2005/0/0,0,9,0
111488,RAINS,INHAMBANE,22/05/2006,0,0,0
81527,DROUGHT,INHAMBANE,1980/0/0,0,0,0
81526,FLASH FLOOD,INHAMBANE,2001/2/0,0,27762,0
111485,FLOOD,INHAMBANE,2006/0/0,0,3290,0
100162,HAILSTORM,NAMPULA,19/05/2005,0,1465,0
100561,DROUGHT,MANICA,2001/1/0,0,0,0
100554,FLOOD,MANICA,2002/0/0,0,0,0
100369,DROUGHT,SOFALA,2005/10/0,0,0,0
100555,FLOOD,MANICA,2002/0/0,0,0,0
100372,DROUGHT,SOFALA,2005/0/0,0,16,0
81522,DROUGHT,INHAMBANE,2001/1/0,0,5000,0
100556,FLOOD,MANICA,2002/0/0,0,0,0
81523,DROUGHT,INHAMBANE,08/01/2007,0,0,0
81522,DROUGHT,INHAMBANE,2004/0/0,0,37000,0
52543,PLAGUE,TETE,1996/4/0,0,0,0
100043,FLOOD,TETE,1981/0/0,0,0,0
100042,FLOOD,TETE,16/02/1981,0,0,0
100365,DROUGHT,SOFALA,2005/0/0,0,3,0
111486,DROUGHT,INHAMBANE,2006/0/0,0,4400,0
100040,FLOOD,MANICA,24/01/1997,0,0,0
100041,FLOOD,MANICA,24/01/1997,0,0,0
100544,DROUGHT,MANICA,1984/0/0,0,45993,0
81520,PLAGUE,INHAMBANE,05/01/2005,0,0,0
100543,DROUGHT,MANICA,1984/0/0,0,13841,0
81521,HAILSTORM,INHAMBANE,25/04/2005,0,0,0
100034,STRONG WIND,MANICA,2005/11/0,0,0,0
100035,DROUGHT,MANICA,2005/11/0,0,0,0
100036,PLAGUE,MANICA,1997/0/0,0,0,0
100037,PLAGUE,MANICA,1997/0/0,0,0,0
100545,DROUGHT,MANICA,1984/0/0,0,53981,0
100032,STORM,NAMPULA,15/02/1997,0,0,0
100540,DROUGHT,MANICA,1984/0/0,0,0,0
81516,CYCLONE,INHAMBANE,02/03/2003,0,6998,0
100542,DROUGHT,MANICA,1984/0/0,0,52087,0
81517,FLASH FLOOD,INHAMBANE,2008/12/0,0,0,0
100538,DROUGHT,TETE,2001/1/0,0,0,0
81518,HAILSTORM,INHAMBANE,04/08/2006,0,0,0
100552,FLOOD,MANICA,22/03/2000,0,20000,0
100536,DROUGHT,TETE,2001/1/0,0,788,0
100362,DROUGHT,SOFALA,1992/2/0,0,7759,0
100038,PLAGUE,MANICA,1997/0/0,0,0,0
100361,DROUGHT,SOFALA,1992/2/0,0,0,0
100541,DROUGHT,MANICA,1984/0/0,0,70626,0
100546,DROUGHT,MANICA,1984/0/0,0,0,0
74909,FLOOD,SOFALA,13/01/1997,0,25000,0
100158,FIRE,NAMPULA,2004/0/0,0,300,0
36997,CYCLONE,NAMPULA,24/03/1994,0,0,0
111445,FLOOD,MAPUTO,2004/1/0,0,4954,0
111463,DROUGHT,MAPUTO,2006/0/0,0,6130,0
100360,DROUGHT,SOFALA,1992/2/0,0,118402,0
81611,DROUGHT,INHAMBANE,30/12/1997,0,6000,0
100356,DROUGHT,SOFALA,1992/2/0,0,1027,0
81610,DROUGHT,INHAMBANE,26/11/1997,0,44698,0
100153,FIRE,NAMPULA,2004/0/0,0,0,0
100522,FLOOD,TETE,10/02/1997,0,24697,0
36293,FIRE,NIASSA,04/11/2008,0,0,0
100152,DROUGHT,NAMPULA,2001/1/0,0,0,0
36292,RAINS,NIASSA,2008/11/0,0,0,0
100151,DROUGHT,NAMPULA,2001/1/0,0,0,0
111409,STRONG WIND,MAPUTO,22/03/2007,0,0,0
100352,DROUGHT,SOFALA,1992/0/0,0,56620,0
100521,FLOOD,TETE,10/02/1997,0,8000,0
100150,DROUGHT,NAMPULA,2001/1/0,0,0,0
36291,RAINS,NIASSA,2008/11/0,0,0,0
111351,RAINS,MAPUTO,18/01/2000,0,0,0
111453,DROUGHT,MAPUTO,2005/0/0,0,0,0
111454,DROUGHT,MAPUTO,2005/0/0,0,0,0
100350,DROUGHT,INHAMBANE,2005/0/0,0,2152,0
100148,DROUGHT,NAMPULA,2001/1/0,0,0,0
100519,PLAGUE,TETE,1985/0/0,0,0,0
100520,PLAGUE,TETE,1985/0/0,0,0,0
100518,DROUGHT,TETE,1984/0/0,0,7860,0
100147,DROUGHT,NAMPULA,2001/1/0,0,0,0
111455,DROUGHT,MAPUTO,2005/0/0,0,2115,0
100349,DROUGHT,INHAMBANE,2005/0/0,0,1646,0
36290,FLOOD,NIASSA,2008/1/0,1770,3925,0
36262,STORM,NAMPULA,28/04/2000,3,3,0
111451,DROUGHT,MAPUTO,2005/0/0,0,0,0
36256,FIRE,NAMPULA,2008/0/0,0,0,0
36255,LANDSLIDE,NIASSA,2008/0/0,0,0,0
100343,DROUGHT,INHAMBANE,2005/0/0,0,10583,0
100342,DROUGHT,INHAMBANE,2005/0/0,0,12710,0
36252,FIRE,CABO DELGADO,2009/0/0,0,0,0
36251,FIRE,CABO DELGADO,2009/0/0,0,0,0
36249,FLASH FLOOD,NIASSA,2008/0/0,0,0,0
100509,DROUGHT,TETE,28/12/1984,0,21000,0
100508,DROUGHT,TETE,28/12/1984,0,14500,0
100334,RAINS,INHAMBANE,2003/3/0,0,15000,0
100507,DROUGHT,TETE,28/12/1984,0,44000,0
100133,CYCLONE,NAMPULA,24/03/1994,0,29178,0
36246,FIRE,NAMPULA,2008/0/0,0,0,0
36245,RAINS,NAMPULA,24/12/2008,0,0,0
36244,RAINS,NAMPULA,24/12/2008,0,0,0
100430,FLOOD,GAZA,1996/1/0,0,0,0
100429,FLOOD,GAZA,1996/1/0,0,0,0
100425,FLOOD,GAZA,1988/2/0,0,0,0
36240,FIRE,NAMPULA,03/10/2008,0,49,0
36243,STRONG WIND,NAMPULA,16/11/2008,0,0,0
100428,FLOOD,GAZA,1996/1/0,0,0,0
100423,FLOOD,GAZA,1988/2/0,0,0,0
100422,FLOOD,GAZA,1988/2/0,0,0,0
36241,FLASH FLOOD,NIASSA,03/10/2008,0,0,0
100420,FLOOD,GAZA,1988/2/0,0,0,0
36428,RAINS,NAMPULA,2007/0/0,0,535,0
36239,FIRE,NAMPULA,08/10/2008,0,0,0
111462,DROUGHT,MAPUTO,2006/0/0,0,10450,0
100418,FLOOD,CABO DELGADO,22/02/1997,0,8664,0
81604,FLASH FLOOD,INHAMBANE,15/03/2001,0,0,0
81603,FLASH FLOOD,INHAMBANE,15/03/2001,0,13527,0
100414,FLOOD,NAMPULA,03/05/1997,0,5148,0
100411,FLOOD,NAMPULA,03/02/1997,0,6200,0
100408,FLOOD,NAMPULA,1997/0/0,0,4100,0
100410,FLOOD,NAMPULA,1997/3/0,0,12688,0
100413,FLOOD,NAMPULA,03/02/1997,0,15038,0
100407,FLOOD,NAMPULA,10/02/1997,0,2067,0
100405,FLOOD,NAMPULA,1997/0/0,0,22969,0
100404,FLOOD,NAMPULA,1997/0/0,0,9620,0
36234,STORM,CABO DELGADO,24/12/2007,0,407,0
100403,FLOOD,NAMPULA,03/02/1997,0,40139,0
100401,RAINS,NAMPULA,04/04/2000,0,435,0
111446,FLASH FLOOD,MAPUTO,2004/1/0,0,2721,0
111447,FLASH FLOOD,MAPUTO,2004/1/0,0,0,0
111448,FLASH FLOOD,MAPUTO,2004/1/0,0,0,0
111356,FLASH FLOOD,MAPUTO,24/02/2006,0,0,0
111357,FLASH FLOOD,MAPUTO,24/02/2006,0,0,0
74310,FLOOD,SOFALA,21/01/1997,0,485,0
111449,FLASH FLOOD,MAPUTO,2004/1/0,0,0,0
111456,FLASH FLOOD,MAPUTO,03/03/2006,0,0,0
111458,FLASH FLOOD,MAPUTO,03/03/2006,0,0,0
100323,FLOOD,INHAMBANE,31/01/2008,0,1195,0
36232,STORM,CABO DELGADO,24/12/2007,0,95,0
36231,STORM,CABO DELGADO,24/10/2008,0,275,0
100129,CYCLONE,NAMPULA,24/03/1994,0,10703,0
81717,STORM,INHAMBANE,24/10/2002,0,0,0
100027,FLOOD,MAPUTO,23/01/1984,0,0,0
100321,FLOOD,INHAMBANE,22/03/2000,0,5000,0
