id,Country,Year,Type of event,Sum of Total affected,Sum of Total Damage
2006-0489-ETH,Ethiopia,2006,Flood,6000,0
2006-0578-ETH,Ethiopia,2006,Flood,361600,0
2007-0273-ETH,Ethiopia,2007,Flood,5800,0
2007-0304-ETH,Ethiopia,2007,Flood,239586,0
2008-9200-ETH,Ethiopia,2008,Drought,6400000,0
2008-0219-ETH,Ethiopia,2008,Flood,845,0
2008-0386-ETH,Ethiopia,2008,Flood,91764,0
2008-0517-ETH,Ethiopia,2008,Flood,23831,0
2009-9615-ETH,Ethiopia,2009,Drought,6200000,0
2010-0115-ETH,Ethiopia,2010,Flood,55700,0
2010-0450-ETH,Ethiopia,2010,Flood,25000,0
2010-9082-ETH,Ethiopia,2011,Drought,4805679,0
2011-0631-ETH,Ethiopia,2011,Flood,40200,0
2011-9663-ETH,Ethiopia,2012,Drought,1000000,0
2013-0125-ETH,Ethiopia,2013,Flood,51500,2200
2015-9545-ETH,Ethiopia,2015,Drought,10200000,1400000
2015-0548-ETH,Ethiopia,2015,Flood,210600,0
2016-0101-ETH,Ethiopia,2016,Flood,3080,0
2016-0186-ETH,Ethiopia,2016,Flood,490000,0
2019-0500-ETH,Ethiopia,2019,Flood,200000,0
2020-0159-ETH,Ethiopia,2020,Flood,219000,0
2020-0564-ETH,Ethiopia,2020,Flood,1010854,0
2021-9546-ETH,Ethiopia,2021,Drought,6800000,0
2021-0343-ETH,Ethiopia,2021,Flood,0,0
2022-9174-ETH,Ethiopia,2022,Drought,24100000,640000
2022-0716-ETH,Ethiopia,2022,Flood,264831,0
2023-0187-ETH,Ethiopia,2023,Flood,240000,0
2023-0728-ETH,Ethiopia,2023,Flood,1500000,0
2024-0341-ETH,Ethiopia,2024,Flood,181548,0
2001-9383-GTM,Guatemala,2001,Drought,113596,14000
2001-0023-GTM,Guatemala,2001,Earthquake,152,50
2001-0570-GTM,Guatemala,2001,Cyclone,6446,100
2002-0103-GTM,Guatemala,2002,Flood,98740,0
2002-0849-GTM,Guatemala,2002,Cyclone,1500,100
2005-0593-GTM,Guatemala,2005,Flood,0,0
2005-0567-GTM,Guatemala,2005,Cyclone,475314,988300
2007-0468-GTM,Guatemala,2007,Flood,656,0
2007-0503-GTM,Guatemala,2007,Flood,1440,0
2007-0439-GTM,Guatemala,2007,Cyclone,3905,0
2008-0268-GTM,Guatemala,2008,Flood,17300,0
2008-0484-GTM,Guatemala,2008,Flood,180000,0
2008-0304-GTM,Guatemala,2008,Cyclone,0,0
2009-9415-GTM,Guatemala,2009,Drought,2500000,0
2009-0234-GTM,Guatemala,2009,Flood,10800,0
2010-0442-GTM,Guatemala,2010,Flood,3270,0
2010-0211-GTM,Guatemala,2010,Cyclone,397962,650000
2010-0260-GTM,Guatemala,2010,Cyclone,2180,0
2010-0503-GTM,Guatemala,2010,Cyclone,0,0
2011-0373-GTM,Guatemala,2011,Earthquake,400,0
2011-0338-GTM,Guatemala,2011,Flood,6075,0
2011-0386-GTM,Guatemala,2011,Flood,528753,61913
2011-0589-GTM,Guatemala,2011,Flood,0,0
2011-0267-GTM,Guatemala,2011,Cyclone,0,0
2012-9355-GTM,Guatemala,2012,Drought,266485,0
2012-0407-GTM,Guatemala,2012,Earthquake,1321742,210000
2013-0405-GTM,Guatemala,2013,Earthquake,572,2000
2014-9277-GTM,Guatemala,2014,Drought,1300000,58000
2014-0234-GTM,Guatemala,2014,Earthquake,94783,0
2014-0447-GTM,Guatemala,2014,Flood,87500,0
2014-0183-GTM,Guatemala,2014,Cyclone,100000,0
2015-0353-GTM,Guatemala,2015,Flood,8291,0
2015-0446-GTM,Guatemala,2015,Flood,56845,0
2016-0284-GTM,Guatemala,2016,Cyclone,55,0
2017-0382-GTM,Guatemala,2017,Earthquake,3601,0
2017-0196-GTM,Guatemala,2017,Flood,160,0
2017-0416-GTM,Guatemala,2017,Flood,10080,0
2017-0449-GTM,Guatemala,2017,Flood,1000,0
2017-0450-GTM,Guatemala,2017,Flood,31319,0
2017-0410-GTM,Guatemala,2017,Cyclone,3175,0
2018-9277-GTM,Guatemala,2018,Drought,1500000,44669
2018-0157-GTM,Guatemala,2018,Flood,76845,0
2018-0374-GTM,Guatemala,2018,Flood,100,0
2019-0395-GTM,Guatemala,2019,Cyclone,63453,0
2019-0490-GTM,Guatemala,2019,Cyclone,15000,0
2020-0183-GTM,Guatemala,2020,Flood,16000,0
2020-0264-GTM,Guatemala,2020,Flood,4070,0
2020-0218-GTM,Guatemala,2020,Cyclone,306886,0
2020-0474-GTM,Guatemala,2020,Cyclone,2415888,386000
2020-0495-GTM,Guatemala,2020,Cyclone,131298,0
2021-0230-GTM,Guatemala,2021,Flood,2245,0
2021-0300-GTM,Guatemala,2021,Flood,10572,0
2021-0588-GTM,Guatemala,2021,Flood,11799,0
2022-0092-GTM,Guatemala,2022,Earthquake,31302,0
2022-0317-GTM,Guatemala,2022,Flood,2890023,204000
2022-0647-GTM,Guatemala,2022,Cyclone,457311,0
2023-0365-GTM,Guatemala,2023,Flood,4400005,0
2024-0363-GTM,Guatemala,2024,Flood,606115,0
2024-0402-GTM,Guatemala,2024,Cyclone,14400,0
2024-0857-GTM,Guatemala,2024,Cyclone,50240,0
2001-0207-HTI,Haiti,2001,Flood,5081,0
2001-0611-HTI,Haiti,2001,Cyclone,0,20
2002-0321-HTI,Haiti,2002,Flood,38339,1000
2002-0657-HTI,Haiti,2002,Cyclone,250,0
2003-9758-HTI,Haiti,2003,Drought,35000,0
2003-0439-HTI,Haiti,2003,Flood,12070,0
2003-0624-HTI,Haiti,2003,Flood,150000,0
2003-0759-HTI,Haiti,2003,Flood,320,0
2003-0495-HTI,Haiti,2003,Cyclone,155,0
2004-0231-HTI,Haiti,2004,Flood,31283,0
2004-0462-HTI,Haiti,2004,Cyclone,6500,1000
2004-0473-HTI,Haiti,2004,Cyclone,315594,50000
2005-0378-HTI,Haiti,2005,Flood,2500,0
2005-0586-HTI,Haiti,2005,Flood,11500,0
2005-0733-HTI,Haiti,2005,Flood,83,0
2005-0351-HTI,Haiti,2005,Cyclone,15036,50000
2005-0382-HTI,Haiti,2005,Cyclone,750,0
2005-0567-HTI,Haiti,2005,Cyclone,10000,0
2005-0585-HTI,Haiti,2005,Cyclone,0,500
2005-0597-HTI,Haiti,2005,Cyclone,2192,0
2006-0651-HTI,Haiti,2006,Flood,20010,0
2006-0716-HTI,Haiti,2006,Flood,4690,0
2006-0466-HTI,Haiti,2006,Cyclone,15000,0
2007-0134-HTI,Haiti,2007,Flood,15014,0
2007-0167-HTI,Haiti,2007,Flood,12500,0
2007-0281-HTI,Haiti,2007,Flood,1500,0
2007-0496-HTI,Haiti,2007,Flood,75947,0
2007-0360-HTI,Haiti,2007,Cyclone,3966,0
2007-0523-HTI,Haiti,2007,Cyclone,108763,0
2007-0612-HTI,Haiti,2007,Cyclone,2352,0
2008-0338-HTI,Haiti,2008,Cyclone,220,0
2008-0352-HTI,Haiti,2008,Cyclone,73006,0
2008-0378-HTI,Haiti,2008,Cyclone,48000,0
2008-0384-HTI,Haiti,2008,Cyclone,125050,0
2009-0198-HTI,Haiti,2009,Flood,9910,0
2009-0418-HTI,Haiti,2009,Flood,296,0
2009-0469-HTI,Haiti,2009,Flood,2500,0
2010-0017-HTI,Haiti,2010,Earthquake,3700000,8000000
2010-0067-HTI,Haiti,2010,Flood,2,0
2010-0092-HTI,Haiti,2010,Flood,22085,0
2010-0542-HTI,Haiti,2010,Flood,0,0
2010-0508-HTI,Haiti,2010,Cyclone,73122,0
2010-0571-HTI,Haiti,2010,Cyclone,5020,0
2011-0199-HTI,Haiti,2011,Flood,2358,0
2011-0383-HTI,Haiti,2011,Flood,2080,0
2011-0303-HTI,Haiti,2011,Cyclone,1500,0
2011-0328-HTI,Haiti,2011,Cyclone,1544,0
2012-0114-HTI,Haiti,2012,Flood,11000,0
2012-0237-HTI,Haiti,2012,Flood,7600,0
2012-0596-HTI,Haiti,2012,Flood,7865,0
2012-0313-HTI,Haiti,2012,Cyclone,8007,0
2012-0410-HTI,Haiti,2012,Cyclone,201850,254000
2013-0213-HTI,Haiti,2013,Flood,33265,0
2014-9102-HTI,Haiti,2014,Drought,1000000,2000
2014-0453-HTI,Haiti,2014,Flood,30000,0
2015-0116-HTI,Haiti,2015,Flood,45000,0
2015-0375-HTI,Haiti,2015,Cyclone,1969,0
2016-9052-HTI,Haiti,2016,Drought,3600000,84000
2016-0053-HTI,Haiti,2016,Flood,48280,2000
2016-0126-HTI,Haiti,2016,Flood,22070,0
2016-0165-HTI,Haiti,2016,Flood,0,0
2016-0184-HTI,Haiti,2016,Flood,3000,0
2016-0185-HTI,Haiti,2016,Flood,18373,0
2016-0418-HTI,Haiti,2016,Flood,2782,0
2016-0355-HTI,Haiti,2016,Cyclone,2100439,2000000
2017-0209-HTI,Haiti,2017,Flood,342,0
2017-0452-HTI,Haiti,2017,Flood,50000,0
2017-0137-HTI,Haiti,2017,Cyclone,0,0
2017-0381-HTI,Haiti,2017,Cyclone,40092,0
2017-0383-HTI,Haiti,2017,Cyclone,0,0
2018-0360-HTI,Haiti,2018,Earthquake,39336,0
2019-0215-HTI,Haiti,2019,Flood,3108,0
2019-0445-HTI,Haiti,2019,Flood,1325,0
2020-0376-HTI,Haiti,2020,Cyclone,44175,0
2021-0511-HTI,Haiti,2021,Earthquake,702763,1620071
2021-0184-HTI,Haiti,2021,Flood,13380,0
2021-0373-HTI,Haiti,2021,Cyclone,3,0
2021-0510-HTI,Haiti,2021,Cyclone,0,0
2022-0057-HTI,Haiti,2022,Earthquake,1017,0
2022-0069-HTI,Haiti,2022,Flood,12500,0
2022-0130-HTI,Haiti,2022,Flood,500,0
2023-0339-HTI,Haiti,2023,Flood,225143,420000
2023-0763-HTI,Haiti,2023,Flood,0,0
2024-0856-HTI,Haiti,2024,Flood,17790,0
2024-0901-HTI,Haiti,2024,Flood,155025,0
2024-0953-HTI,Haiti,2024,Flood,1015,0
2024-0857-HTI,Haiti,2024,Cyclone,0,0
2001-9383-HND,Honduras,2001,Drought,195000,0
2001-0603-HND,Honduras,2001,Cyclone,86321,5000
2002-9838-HND,Honduras,2002,Drought,220000,0
2002-0329-HND,Honduras,2002,Flood,969,100000
2002-0598-HND,Honduras,2002,Flood,1720,0
2003-0481-HND,Honduras,2003,Flood,105,0
2003-0661-HND,Honduras,2003,Flood,3000,20000
2004-9363-HND,Honduras,2004,Drought,137500,0
2005-0348-HND,Honduras,2005,Flood,800,0
2005-0567-HND,Honduras,2005,Cyclone,2869,100000
2005-0585-HND,Honduras,2005,Cyclone,0,0
2005-0625-HND,Honduras,2005,Cyclone,11000,0
2005-0640-HND,Honduras,2005,Cyclone,90000,15500
2006-0338-HND,Honduras,2006,Flood,1500,8000
2007-0461-HND,Honduras,2007,Earthquake,1883,0
2007-0503-HND,Honduras,2007,Flood,15000,0
2007-0543-HND,Honduras,2007,Flood,500,0
2007-0439-HND,Honduras,2007,Cyclone,19500,6579
2008-0484-HND,Honduras,2008,Flood,313357,0
2008-0234-HND,Honduras,2008,Cyclone,0,0
2009-9559-HND,Honduras,2009,Drought,45000,0
2009-0205-HND,Honduras,2009,Earthquake,50136,100000
2010-0443-HND,Honduras,2010,Flood,1610,0
2010-0447-HND,Honduras,2010,Flood,3400,0
2010-0211-HND,Honduras,2010,Cyclone,24675,90000
2010-0503-HND,Honduras,2010,Cyclone,0,0
2011-0386-HND,Honduras,2011,Flood,69798,0
2012-9379-HND,Honduras,2012,Drought,125000,0
2014-9332-HND,Honduras,2014,Drought,2023000,0
2014-0007-HND,Honduras,2014,Flood,20000,0
2014-0447-HND,Honduras,2014,Flood,3000,1400
2016-0356-HND,Honduras,2016,Flood,450000,0
2016-0284-HND,Honduras,2016,Cyclone,151,0
2017-0196-HND,Honduras,2017,Flood,645,0
2017-0227-HND,Honduras,2017,Flood,400,0
2017-0449-HND,Honduras,2017,Flood,46975,0
2017-0410-HND,Honduras,2017,Cyclone,120,0
2018-9277-HND,Honduras,2018,Drought,360000,0
2018-0374-HND,Honduras,2018,Flood,6948,0
2020-0075-HND,Honduras,2020,Flood,17700,0
2020-0218-HND,Honduras,2020,Cyclone,1200,0
2020-0474-HND,Honduras,2020,Cyclone,4566584,0
2020-0495-HND,Honduras,2020,Cyclone,578000,0
2022-0086-HND,Honduras,2022,Flood,1800,0
2022-0655-HND,Honduras,2022,Flood,76657,0
2022-0647-HND,Honduras,2022,Cyclone,144000,0
2023-9167-HND,Honduras,2023,Drought,10300,0
2023-0703-HND,Honduras,2023,Cyclone,0,0
2023-0732-HND,Honduras,2023,Cyclone,46658,0
2024-0402-HND,Honduras,2024,Cyclone,1500,0
2024-0857-HND,Honduras,2024,Cyclone,127716,0
2001-0033-IND,India,2001,Earthquake,6321812,2623000
2001-0243-IND,India,2001,Flood,700000,0
2001-0332-IND,India,2001,Flood,9670000,90000
2001-0349-IND,India,2001,Flood,4,0
2001-0387-IND,India,2001,Flood,40000,116924
2001-0465-IND,India,2001,Flood,400000,0
2001-0502-IND,India,2001,Flood,36,0
2001-0515-IND,India,2001,Flood,7000000,26000
2001-0527-IND,India,2001,Flood,2800000,26000
2001-0794-IND,India,2001,Flood,0,103000
2001-0337-IND,India,2001,Cyclone,0,0
2001-0584-IND,India,2001,Cyclone,27000,0
2002-9349-IND,India,2002,Drought,300000000,910722
2002-0584-IND,India,2002,Earthquake,200,0
2002-0374-IND,India,2002,Flood,42000000,30772
2002-0490-IND,India,2002,Flood,50,20000
2002-0539-IND,India,2002,Flood,3000,0
2002-0568-IND,India,2002,Flood,5000,0
2002-0650-IND,India,2002,Flood,0,0
2002-0729-IND,India,2002,Flood,200,0
2002-0204-IND,India,2002,Cyclone,5050,416
2002-0216-IND,India,2002,Cyclone,10200,0
2002-0308-IND,India,2002,Cyclone,0,0
2002-0702-IND,India,2002,Cyclone,0,0
2003-0283-IND,India,2003,Flood,4550000,0
2003-0387-IND,India,2003,Flood,14500,0
2003-0683-IND,India,2003,Flood,3000000,169000
2003-0719-IND,India,2003,Flood,30,0
2003-0720-IND,India,2003,Flood,15,0
2003-0775-IND,India,2003,Flood,0,0
2003-0089-IND,India,2003,Cyclone,200,0
2003-0099-IND,India,2003,Cyclone,4,0
2003-0100-IND,India,2003,Cyclone,140,0
2003-0134-IND,India,2003,Cyclone,485910,16000
2003-0182-IND,India,2003,Cyclone,4600,0
2003-0234-IND,India,2003,Cyclone,460,0
2003-0605-IND,India,2003,Cyclone,40000,28000
2004-0659-IND,India,2004,Earthquake,654512,1022800
2004-0178-IND,India,2004,Flood,5000,0
2004-0298-IND,India,2004,Flood,33000000,2500000
2004-0321-IND,India,2004,Flood,1000,0
2004-0489-IND,India,2004,Flood,0,0
2004-0509-IND,India,2004,Flood,100000,0
2004-0734-IND,India,2004,Flood,100000,276000
2005-0575-IND,India,2005,Earthquake,156622,1000000
2005-0314-IND,India,2005,Flood,12,0
2005-0335-IND,India,2005,Flood,405000,2300000
2005-0354-IND,India,2005,Flood,0,0
2005-0361-IND,India,2005,Flood,5000,23000
2005-0375-IND,India,2005,Flood,1908000,0
2005-0398-IND,India,2005,Flood,49000,0
2005-0399-IND,India,2005,Flood,10000,0
2005-0409-IND,India,2005,Flood,20000055,3330000
2005-0471-IND,India,2005,Flood,800000,0
2005-0504-IND,India,2005,Flood,100000,0
2005-0539-IND,India,2005,Flood,2504,0
2005-0541-IND,India,2005,Flood,550000,420000
2005-0599-IND,India,2005,Flood,2250000,117000
2005-0603-IND,India,2005,Flood,0,0
2005-0627-IND,India,2005,Flood,2000000,0
2005-0677-IND,India,2005,Flood,200000,0
2005-0746-IND,India,2005,Flood,2000,0
2005-0191-IND,India,2005,Cyclone,7550,0
2005-0290-IND,India,2005,Cyclone,20,0
2005-0291-IND,India,2005,Cyclone,20,0
2005-0537-IND,India,2005,Cyclone,61000,0
2006-0207-IND,India,2006,Flood,0,0
2006-0262-IND,India,2006,Flood,504000,0
2006-0263-IND,India,2006,Flood,10800,0
2006-0265-IND,India,2006,Flood,0,0
2006-0342-IND,India,2006,Flood,300000,0
2006-0369-IND,India,2006,Flood,8400,0
2006-0370-IND,India,2006,Flood,0,0
2006-0389-IND,India,2006,Flood,800,0
2006-0417-IND,India,2006,Flood,4000065,3390000
2006-0443-IND,India,2006,Flood,50000,0
2006-0469-IND,India,2006,Flood,20000,0
2006-0548-IND,India,2006,Flood,15000,0
2006-0549-IND,India,2006,Flood,100000,0
2006-0601-IND,India,2006,Flood,225000,0
2006-0712-IND,India,2006,Flood,2000000,0
2006-0731-IND,India,2006,Flood,113,0
2006-0734-IND,India,2006,Flood,0,0
2006-0510-IND,India,2006,Cyclone,150300,0
2006-0740-IND,India,2006,Cyclone,0,0
2007-0225-IND,India,2007,Flood,200000,0
2007-0238-IND,India,2007,Flood,63000,0
2007-0239-IND,India,2007,Flood,10000,0
2007-0240-IND,India,2007,Flood,50000,0
2007-0250-IND,India,2007,Flood,200000,0
2007-0311-IND,India,2007,Flood,0,0
2007-0320-IND,India,2007,Flood,18700000,0
2007-0364-IND,India,2007,Flood,15000,0
2007-0415-IND,India,2007,Flood,0,0
2007-0467-IND,India,2007,Flood,7200000,275000
2007-0469-IND,India,2007,Flood,20000,0
2007-0524-IND,India,2007,Flood,50000,0
2007-0596-IND,India,2007,Flood,500000,0
2007-0602-IND,India,2007,Flood,11100000,0
2007-0603-IND,India,2007,Flood,35000,101151
2007-0683-IND,India,2007,Flood,8,0
2007-0556-IND,India,2007,Cyclone,0,0
2008-0130-IND,India,2008,Flood,10278,2000
2008-0246-IND,India,2008,Flood,7900000,123000
2008-0285-IND,India,2008,Flood,50000,0
2008-0415-IND,India,2008,Flood,0,0
2008-0423-IND,India,2008,Flood,2400000,0
2008-0486-IND,India,2008,Flood,2600000,20000
2008-0560-IND,India,2008,Flood,803740,0
2008-0615-IND,India,2008,Flood,225000,0
2008-0646-IND,India,2008,Cyclone,50,25000
2009-9323-IND,India,2009,Drought,0,0
2009-0303-IND,India,2009,Flood,0,0
2009-0409-IND,India,2009,Flood,1886000,220000
2009-0429-IND,India,2009,Flood,4100000,2150000
2009-0443-IND,India,2009,Flood,0,0
2009-0483-IND,India,2009,Flood,8,64000
2009-0638-IND,India,2009,Flood,0,0
2009-0130-IND,India,2009,Cyclone,9050,0
2009-0204-IND,India,2009,Cyclone,5100000,0
2009-0240-IND,India,2009,Cyclone,12,0
2009-0609-IND,India,2009,Cyclone,0,300000
2009-0640-IND,India,2009,Cyclone,23,0
2009-0641-IND,India,2009,Cyclone,0,0
2010-0276-IND,India,2010,Flood,400000,447000
2010-0283-IND,India,2010,Flood,50000,0
2010-0321-IND,India,2010,Flood,0,0
2010-0373-IND,India,2010,Flood,12725,0
2010-0416-IND,India,2010,Flood,30000,0
2010-0492-IND,India,2010,Flood,3267183,1680000
2010-0493-IND,India,2010,Flood,12500,0
2010-0629-IND,India,2010,Flood,0,22000
2010-0171-IND,India,2010,Cyclone,500000,0
2010-0177-IND,India,2010,Cyclone,50,0
2010-0198-IND,India,2010,Cyclone,0,0
2010-0428-IND,India,2010,Cyclone,0,0
2010-0688-IND,India,2010,Cyclone,2030,0
2010-0693-IND,India,2010,Cyclone,0,0
2010-0694-IND,India,2010,Cyclone,5000,0
2011-0351-IND,India,2011,Earthquake,575200,0
2011-0327-IND,India,2011,Flood,700000,275000
2011-0371-IND,India,2011,Flood,3443989,930000
2011-0422-IND,India,2011,Flood,11000,0
2011-0424-IND,India,2011,Flood,5549080,0
2011-0428-IND,India,2011,Flood,200000,0
2011-0473-IND,India,2011,Flood,2100000,432000
2011-0647-IND,India,2011,Flood,0,20000
2011-0176-IND,India,2011,Cyclone,50,0
2011-0566-IND,India,2011,Cyclone,250000,375625
2011-0593-IND,India,2011,Cyclone,0,0
2012-0179-IND,India,2012,Flood,2200000,0
2012-0322-IND,India,2012,Flood,37500,0
2012-0334-IND,India,2012,Flood,1200,110000
2012-0354-IND,India,2012,Flood,200,20000
2012-0382-IND,India,2012,Flood,2000000,98000
2012-0584-IND,India,2012,Flood,9460,16000
2012-0425-IND,India,2012,Cyclone,70000,0
2013-0140-IND,India,2013,Earthquake,59350,120000
2013-0192-IND,India,2013,Flood,504473,1100000
2013-0260-IND,India,2013,Flood,500000,2000
2013-0282-IND,India,2013,Flood,2000000,0
2013-0345-IND,India,2013,Flood,40000,0
2013-0400-IND,India,2013,Flood,375000,260000
2013-0090-IND,India,2013,Cyclone,0,0
2013-0138-IND,India,2013,Cyclone,4,0
2013-0401-IND,India,2013,Cyclone,13230000,633471
2013-0482-IND,India,2013,Cyclone,0,0
2013-0515-IND,India,2013,Cyclone,0,262000
2014-0218-IND,India,2014,Flood,18500,2000
2014-0268-IND,India,2014,Flood,0,0
2014-0313-IND,India,2014,Flood,179000,200000
2014-0343-IND,India,2014,Flood,275000,16000000
2014-0391-IND,India,2014,Flood,650000,163000
2014-0408-IND,India,2014,Flood,500000,0
2014-0409-IND,India,2014,Flood,3600000,100000
2014-0106-IND,India,2014,Cyclone,9610,0
2014-0182-IND,India,2014,Cyclone,26,0
2014-0392-IND,India,2014,Cyclone,920000,7000000
2014-0538-IND,India,2014,Cyclone,0,0
2014-0551-IND,India,2014,Cyclone,1928,0
2015-9618-IND,India,2015,Drought,330000000,3000000
2015-0144-IND,India,2015,Earthquake,560,0
2015-0175-IND,India,2015,Earthquake,0,0
2015-0476-IND,India,2015,Earthquake,10,0
2015-0107-IND,India,2015,Flood,2122,76000
2015-0207-IND,India,2015,Flood,200,0
2015-0249-IND,India,2015,Flood,9000,604000
2015-0253-IND,India,2015,Flood,1000,0
2015-0317-IND,India,2015,Flood,13709887,0
2015-0333-IND,India,2015,Flood,0,0
2015-0374-IND,India,2015,Flood,18000,0
2015-0406-IND,India,2015,Flood,787000,0
2015-0413-IND,India,2015,Flood,85250,0
2015-0504-IND,India,2015,Flood,1801000,2200000
2015-0118-IND,India,2015,Cyclone,10000,3000
2015-0126-IND,India,2015,Cyclone,0,906000
2015-0164-IND,India,2015,Cyclone,125100,160000
2015-0450-IND,India,2015,Cyclone,0,0
2015-0600-IND,India,2015,Cyclone,0,0
2015-0604-IND,India,2015,Cyclone,0,0
2016-0002-IND,India,2016,Earthquake,10808,75000
2016-0139-IND,India,2016,Flood,100000,150000
2016-0239-IND,India,2016,Flood,0,100000
2016-0267-IND,India,2016,Flood,2000000,150000
2016-0271-IND,India,2016,Flood,1600000,350000
2016-0276-IND,India,2016,Flood,100000,160000
2016-0304-IND,India,2016,Flood,3000,0
2016-0391-IND,India,2016,Flood,3000,589000
2016-0554-IND,India,2016,Flood,0,0
2016-0234-IND,India,2016,Cyclone,0,0
2016-0237-IND,India,2016,Cyclone,0,0
2016-0485-IND,India,2016,Cyclone,0,1000000
2017-0180-IND,India,2017,Flood,100000,0
2017-0257-IND,India,2017,Flood,0,0
2017-0289-IND,India,2017,Flood,1735000,0
2017-0290-IND,India,2017,Flood,12831,0
2017-0294-IND,India,2017,Flood,520000,250000
2017-0342-IND,India,2017,Flood,17200000,1567000
2017-0364-IND,India,2017,Flood,12,300000
2017-0495-IND,India,2017,Flood,4000,0
2017-0517-IND,India,2017,Flood,2700000,0
2017-0152-IND,India,2017,Cyclone,1970,0
2017-0265-IND,India,2017,Cyclone,12,0
2017-0508-IND,India,2017,Cyclone,60000,0
2017-0569-IND,India,2017,Cyclone,1250,0
2017-0570-IND,India,2017,Cyclone,60020,0
2018-9372-IND,India,2018,Drought,8200000,1100000
2018-0205-IND,India,2018,Flood,0,0
2018-0213-IND,India,2018,Flood,11728,10000
2018-0216-IND,India,2018,Flood,4945,2500
2018-0267-IND,India,2018,Flood,1545,0
2018-0286-IND,India,2018,Flood,41430,0
2018-0295-IND,India,2018,Flood,23220000,2852480
2018-0345-IND,India,2018,Flood,25000,0
2018-0370-IND,India,2018,Flood,3050,0
2018-0372-IND,India,2018,Flood,0,0
2018-0137-IND,India,2018,Cyclone,200,100000
2018-0138-IND,India,2018,Cyclone,22050,100000
2018-0149-IND,India,2018,Cyclone,0,0
2018-0150-IND,India,2018,Cyclone,200,24000
2018-0199-IND,India,2018,Cyclone,0,0
2018-0202-IND,India,2018,Cyclone,0,50000
2018-0209-IND,India,2018,Cyclone,21000,50000
2018-0214-IND,India,2018,Cyclone,0,25000
2018-0385-IND,India,2018,Cyclone,300200,920000
2018-0431-IND,India,2018,Cyclone,500000,775000
2018-0473-IND,India,2018,Cyclone,10000,100000
2019-0288-IND,India,2019,Flood,60,0
2019-0331-IND,India,2019,Flood,3000000,10000000
2019-0383-IND,India,2019,Flood,17500,0
2019-0499-IND,India,2019,Flood,27500,0
2019-0574-IND,India,2019,Flood,25000,0
2019-0155-IND,India,2019,Cyclone,0,0
2019-0164-IND,India,2019,Cyclone,20000000,1810000
2019-0311-IND,India,2019,Cyclone,0,0
2019-0321-IND,India,2019,Cyclone,0,0
2019-0550-IND,India,2019,Cyclone,130000,0
2020-0198-IND,India,2020,Flood,0,10000
2020-0206-IND,India,2020,Flood,30002,0
2020-0249-IND,India,2020,Flood,5000,0
2020-0304-IND,India,2020,Flood,1300000,7500000
2020-0446-IND,India,2020,Flood,150000,4000000
2020-0057-IND,India,2020,Cyclone,0,0
2020-0211-IND,India,2020,Cyclone,18000000,13500000
2020-0217-IND,India,2020,Cyclone,7500,820000
2020-0524-IND,India,2020,Cyclone,0,600000
2021-0225-IND,India,2021,Earthquake,3010,0
2021-0316-IND,India,2021,Flood,1000,100000
2021-0366-IND,India,2021,Flood,7587,0
2021-0435-IND,India,2021,Flood,375000,3100000
2021-0458-IND,India,2021,Flood,122,0
2021-0585-IND,India,2021,Flood,850000,0
2021-0677-IND,India,2021,Flood,3950,0
2021-0681-IND,India,2021,Flood,1402,0
2021-0722-IND,India,2021,Flood,11000,0
2021-0748-IND,India,2021,Flood,74500,0
2021-0252-IND,India,2021,Cyclone,700153,1400000
2021-0295-IND,India,2021,Cyclone,1625000,3000000
2021-0630-IND,India,2021,Cyclone,0,0
2021-0645-IND,India,2021,Cyclone,179000,0
2021-0777-IND,India,2021,Cyclone,2050,0
2022-0293-IND,India,2022,Flood,1301260,4200000
2022-0539-IND,India,2022,Flood,800000,0
2022-0590-IND,India,2022,Flood,0,0
2022-0219-IND,India,2022,Cyclone,95000,0
2022-0798-IND,India,2022,Cyclone,0,0
2023-0330-IND,India,2023,Flood,500000,0
2023-0359-IND,India,2023,Flood,5,3000
2023-0428-IND,India,2023,Flood,10250000,0
2023-0486-IND,India,2023,Flood,0,0
2023-0846-IND,India,2023,Flood,0,0
2023-0161-IND,India,2023,Cyclone,14,0
2023-0294-IND,India,2023,Cyclone,1000,0
2023-0331-IND,India,2023,Cyclone,10000,0
2023-0606-IND,India,2023,Cyclone,1074,0
2023-0792-IND,India,2023,Cyclone,4390000,125000
2023-0812-IND,India,2023,Cyclone,25,0
2024-0399-IND,India,2024,Flood,2100000,0
2024-0481-IND,India,2024,Flood,1000020,0
2024-0561-IND,India,2024,Flood,0,0
2024-0624-IND,India,2024,Flood,1700000,0
2024-0647-IND,India,2024,Flood,8007173,0
2024-0719-IND,India,2024,Flood,0,0
2024-0149-IND,India,2024,Cyclone,22932,0
2024-0280-IND,India,2024,Cyclone,77000,0
2024-0290-IND,India,2024,Cyclone,75,0
2024-0320-IND,India,2024,Cyclone,2109643,0
2024-0778-IND,India,2024,Cyclone,3810012,73300
2024-0881-IND,India,2024,Cyclone,0,0
2001-0546-IDN,Indonesia,2001,Earthquake,12512,0
2001-0669-IDN,Indonesia,2001,Earthquake,0,0
2001-0051-IDN,Indonesia,2001,Flood,80000,10000
2001-0407-IDN,Indonesia,2001,Flood,3694,0
2001-0719-IDN,Indonesia,2001,Flood,2000,0
2002-0512-IDN,Indonesia,2002,Earthquake,2548,0
